AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
42,Pennsylvania,2,PA,000000,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,"23,200",3.4,4.210,0.92,,26.73,"55,600",1.1,16.03,19.93,25.09,31.66,39.69,"33,340","41,460","52,190","65,850","82,560",,
42,Pennsylvania,2,PA,000000,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,"6,820",6.5,1.237,1.08,,55.30,"115,030",4.1,33.43,40.86,51.34,64.51,79.39,"69,530","85,000","106,780","134,180","165,130",,
42,Pennsylvania,2,PA,000000,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,"11,310",4.5,2.051,0.84,,38.61,"80,310",0.8,24.21,29.77,37.19,46.34,56.40,"50,360","61,920","77,360","96,390","117,300",,
42,Pennsylvania,2,PA,000000,Cross-industry,cross-industry,1235,15-1245,Database Administrators and Architects,detailed,"6,270",5.3,1.138,1.18,,41.90,"87,150",1.6,22.79,29.57,40.04,52.28,63.24,"47,400","61,500","83,280","108,730","131,550",,
42,Pennsylvania,2,PA,000000,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,"7,420",11.6,1.346,1.05,,44.60,"92,760",2.5,25.69,33.43,43.69,55.32,66.46,"53,440","69,530","90,880","115,070","138,240",,
42,Pennsylvania,2,PA,000000,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,"41,180",3.5,7.471,0.70,,48.13,"100,110",0.9,29.39,36.89,47.04,58.76,70.17,"61,130","76,720","97,840","122,230","145,950",,
42,Pennsylvania,2,PA,000000,Cross-industry,cross-industry,1235,15-1257,Web Developers and Digital Interface Designers,detailed,"4,480",8.0,0.813,0.72,,35.36,"73,540",1.3,20.19,26.57,34.56,43.49,52.13,"42,000","55,270","71,880","90,460","108,420",,
42,Pennsylvania,2,PA,000000,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,"18,270",3.9,3.314,1.27,,43.61,"90,700",2.4,22.76,30.45,41.32,52.57,65.56,"47,330","63,340","85,940","109,350","136,370",,
42,Pennsylvania,2,PA,000000,Cross-industry,cross-industry,1235,15-2011,Actuaries,detailed,"1,410",12.6,0.256,1.58,,59.92,"124,630",2.8,31.50,39.77,52.53,74.70,96.54,"65,520","82,720","109,270","155,370","200,790",,
42,Pennsylvania,2,PA,000000,Cross-industry,cross-industry,1235,15-2021,Mathematicians,detailed,80,40.2,0.014,0.78,,48.55,"100,980",7.9,30.10,37.05,47.67,58.98,70.69,"62,600","77,050","99,160","122,680","147,030",,
42,Pennsylvania,2,PA,000000,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,"3,260",6.5,0.592,0.86,,41.86,"87,060",1.7,24.88,30.53,39.70,51.09,63.69,"51,750","63,510","82,580","106,270","132,480",,
42,Pennsylvania,2,PA,000000,Cross-industry,cross-industry,1235,15-2041,Statisticians,detailed,"2,720",12.9,0.494,1.77,,44.55,"92,670",7.1,23.64,29.42,39.74,57.80,75.59,"49,170","61,200","82,670","120,220","157,230",,
42,Pennsylvania,2,PA,000000,Cross-industry,cross-industry,1235,15-2098,"Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,940",12.2,0.352,0.82,,38.47,"80,010",2.8,20.63,26.09,35.82,48.56,62.63,"42,910","54,270","74,510","100,990","130,270",,
72,Puerto Rico,3,PR,000000,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,"12,250",4.4,14.941,0.45,,21.42,"44,550",1.6,9.81,13.48,18.79,26.64,36.80,"20,400","28,040","39,080","55,410","76,540",,
72,Puerto Rico,3,PR,000000,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,"1,220",9.2,1.487,0.36,,26.10,"54,290",4.5,12.74,17.22,23.37,31.18,45.76,"26,500","35,820","48,600","64,850","95,170",,
72,Puerto Rico,3,PR,000000,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,340,17.8,0.416,0.42,,25.62,"53,280",6.0,14.35,17.56,21.86,27.15,43.15,"29,850","36,530","45,480","56,460","89,760",,
72,Puerto Rico,3,PR,000000,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,590,13.4,0.723,0.55,,18.53,"38,550",4.8,9.85,11.63,16.41,22.66,31.12,"20,480","24,180","34,130","47,130","64,730",,
72,Puerto Rico,3,PR,000000,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,"3,740",4.1,4.565,1.00,,15.76,"32,780",2.9,8.60,10.64,14.02,18.62,24.64,"17,890","22,140","29,160","38,720","51,260",,
72,Puerto Rico,3,PR,000000,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,380,43.1,0.469,0.41,,30.19,"62,800",5.9,13.79,18.49,26.37,43.05,50.19,"28,690","38,460","54,840","89,550","104,390",,
72,Puerto Rico,3,PR,000000,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,"1,000",11.2,1.216,0.50,,22.96,"47,750",2.2,13.55,16.81,21.20,27.97,35.80,"28,180","34,960","44,100","58,180","74,470",,
72,Puerto Rico,3,PR,000000,Cross-industry,cross-industry,1235,15-1245,Database Administrators and Architects,detailed,350,5.1,0.422,0.44,,23.57,"49,030",2.5,9.23,17.21,22.39,29.78,37.66,"19,190","35,800","46,560","61,950","78,330",,
72,Puerto Rico,3,PR,000000,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,"1,250",9.7,1.525,1.19,,22.81,"47,440",3.9,11.40,15.14,20.59,29.78,37.61,"23,700","31,490","42,820","61,950","78,230",,
72,Puerto Rico,3,PR,000000,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,"2,010",17.4,2.448,0.23,,25.52,"53,090",2.7,15.74,18.36,23.41,30.16,38.03,"32,750","38,180","48,700","62,740","79,100",,
72,Puerto Rico,3,PR,000000,Cross-industry,cross-industry,1235,15-1257,Web Developers and Digital Interface Designers,detailed,360,10.8,0.433,0.39,,19.03,"39,570",6.1,9.03,12.61,16.85,23.95,29.98,"18,770","26,240","35,050","49,810","62,350",,
72,Puerto Rico,3,PR,000000,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,710,3.3,0.861,0.33,,22.51,"46,810",6.4,8.36,9.82,15.90,32.26,45.41,"17,390","20,430","33,060","67,110","94,450",,
72,Puerto Rico,3,PR,000000,Cross-industry,cross-industry,1235,15-2011,Actuaries,detailed,50,16.3,0.055,0.34,,29.69,"61,750",3.6,16.93,22.38,28.70,37.26,43.17,"35,210","46,550","59,690","77,510","89,800",,
72,Puerto Rico,3,PR,000000,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,40,22.4,0.044,0.06,,34.74,"72,250",8.7,16.36,19.53,29.03,46.35,68.25,"34,030","40,630","60,380","96,410","141,950",,
72,Puerto Rico,3,PR,000000,Cross-industry,cross-industry,1235,15-2041,Statisticians,detailed,210,4.3,0.259,0.93,,17.92,"37,260",1.7,10.19,13.27,17.35,21.73,25.74,"21,200","27,610","36,080","45,210","53,540",,
44,Rhode Island,2,RI,000000,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,"14,330",3.9,32.357,0.98,,44.43,"92,410",1.8,23.17,31.04,41.83,54.02,65.50,"48,190","64,560","87,010","112,370","136,240",,
44,Rhode Island,2,RI,000000,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,"2,120",8.7,4.781,1.16,,47.60,"99,010",2.2,28.78,37.96,47.31,57.32,67.74,"59,870","78,960","98,410","119,230","140,890",,
44,Rhode Island,2,RI,000000,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,400,11.2,0.893,0.90,,46.82,"97,380",4.0,26.51,33.47,45.27,60.04,70.87,"55,140","69,620","94,160","124,890","147,400",,
44,Rhode Island,2,RI,000000,Cross-industry,cross-industry,1235,15-1221,Computer and Information Research Scientists,detailed,440,5.9,1.004,4.62,,53.33,"110,930",3.4,33.34,39.95,57.18,63.49,67.30,"69,340","83,090","118,930","132,070","139,990",,
44,Rhode Island,2,RI,000000,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,"1,060",5.3,2.393,1.81,,30.14,"62,690",3.4,17.96,21.92,27.56,34.45,47.10,"37,360","45,590","57,330","71,670","97,970",,
44,Rhode Island,2,RI,000000,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,"1,800",13.7,4.064,0.89,,30.45,"63,340",3.3,18.67,22.93,29.19,36.91,45.51,"38,830","47,700","60,710","76,770","94,650",,
44,Rhode Island,2,RI,000000,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,360,9.9,0.811,0.71,,61.67,"128,270",2.0,40.30,51.56,61.33,72.80,81.29,"83,830","107,250","127,570","151,410","169,070",,
44,Rhode Island,2,RI,000000,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,"1,300",7.1,2.935,1.20,,44.76,"93,090",1.5,31.04,36.01,43.03,52.53,61.95,"64,560","74,910","89,500","109,260","128,860",,
44,Rhode Island,2,RI,000000,Cross-industry,cross-industry,1235,15-1245,Database Administrators and Architects,detailed,390,6.6,0.880,0.92,,47.99,"99,830",1.7,29.68,37.48,48.12,57.73,65.14,"61,730","77,960","100,090","120,080","135,480",,
44,Rhode Island,2,RI,000000,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,"1,090",34.2,2.466,1.93,,*,*,*,*,*,*,*,*,*,*,*,*,*,,
44,Rhode Island,2,RI,000000,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,"2,690",8.8,6.080,0.57,,51.95,"108,060",3.0,32.76,39.11,48.20,58.66,71.00,"68,150","81,360","100,250","122,020","147,670",,
44,Rhode Island,2,RI,000000,Cross-industry,cross-industry,1235,15-1257,Web Developers and Digital Interface Designers,detailed,480,17.1,1.093,0.97,,40.25,"83,720",5.4,26.17,29.03,36.57,46.72,57.77,"54,420","60,380","76,070","97,170","120,160",,
44,Rhode Island,2,RI,000000,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,**,**,**,**,,40.02,"83,250",3.0,20.50,28.67,37.86,49.79,61.86,"42,630","59,640","78,750","103,560","128,670",,
44,Rhode Island,2,RI,000000,Cross-industry,cross-industry,1235,15-2011,Actuaries,detailed,60,10.7,0.125,0.78,,56.17,"116,820",2.3,29.75,37.37,54.06,66.74,85.66,"61,880","77,740","112,440","138,820","178,170",,
44,Rhode Island,2,RI,000000,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,390,17.0,0.877,1.27,,43.57,"90,620",7.5,21.95,25.67,42.80,58.33,69.25,"45,650","53,390","89,030","121,330","144,040",,
44,Rhode Island,2,RI,000000,Cross-industry,cross-industry,1235,15-2041,Statisticians,detailed,30,8.1,0.072,0.26,,48.68,"101,250",4.5,36.28,41.30,47.94,54.06,63.50,"75,460","85,900","99,710","112,440","132,080",,
44,Rhode Island,2,RI,000000,Cross-industry,cross-industry,1235,15-2098,"Data Scientists and Mathematical Science Occupations, All Other",detailed,250,12.4,0.569,1.32,,42.85,"89,130",3.8,19.48,33.69,42.62,52.75,64.54,"40,520","70,070","88,650","109,730","134,240",,
45,South Carolina,2,SC,000000,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,"43,330",2.1,21.499,0.65,,37.06,"77,080",1.3,17.87,24.57,34.74,47.08,59.32,"37,180","51,110","72,270","97,930","123,390",,
45,South Carolina,2,SC,000000,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,"8,390",3.8,4.164,1.01,,40.12,"83,450",2.4,20.62,28.27,37.77,49.04,61.72,"42,890","58,800","78,570","102,000","128,380",,
45,South Carolina,2,SC,000000,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,"1,570",8.2,0.781,0.79,,41.73,"86,790",2.3,22.22,28.85,40.80,53.30,65.22,"46,220","60,020","84,860","110,850","135,660",,
45,South Carolina,2,SC,000000,Cross-industry,cross-industry,1235,15-1221,Computer and Information Research Scientists,detailed,430,3.8,0.215,0.99,,49.16,"102,260",3.1,34.05,39.53,51.29,57.02,60.09,"70,820","82,220","106,680","118,610","124,980",,
45,South Carolina,2,SC,000000,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,"1,550",7.0,0.771,0.58,,30.79,"64,050",2.1,18.32,22.10,27.92,36.87,48.04,"38,110","45,960","58,070","76,690","99,920",,
45,South Carolina,2,SC,000000,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,"9,490",4.3,4.709,1.03,,25.00,"51,990",1.5,14.00,17.97,23.33,30.22,38.96,"29,120","37,370","48,520","62,860","81,030",,
45,South Carolina,2,SC,000000,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,860,6.4,0.426,0.37,,46.99,"97,740",2.4,24.84,33.14,46.29,59.80,72.55,"51,660","68,940","96,290","124,390","150,900",,
45,South Carolina,2,SC,000000,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,"5,770",3.5,2.862,1.17,,38.18,"79,400",1.3,21.39,28.30,36.43,46.84,58.28,"44,490","58,870","75,770","97,430","121,210",,
45,South Carolina,2,SC,000000,Cross-industry,cross-industry,1235,15-1245,Database Administrators and Architects,detailed,890,5.8,0.442,0.46,,41.56,"86,450",1.9,22.32,28.72,40.17,51.88,64.84,"46,420","59,740","83,550","107,920","134,860",,
45,South Carolina,2,SC,000000,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,"2,050",7.6,1.015,0.79,,38.44,"79,960",3.4,20.54,28.60,38.87,47.71,57.14,"42,720","59,490","80,850","99,240","118,850",,
45,South Carolina,2,SC,000000,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,"7,440",5.1,3.691,0.35,,43.72,"90,930",2.9,20.78,31.08,40.64,51.83,65.64,"43,210","64,640","84,520","107,800","136,540",,
45,South Carolina,2,SC,000000,Cross-industry,cross-industry,1235,15-1257,Web Developers and Digital Interface Designers,detailed,"1,510",8.1,0.748,0.67,,36.32,"75,540",2.8,18.33,25.84,34.93,46.53,59.30,"38,120","53,740","72,640","96,780","123,350",,
45,South Carolina,2,SC,000000,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,"2,000",6.9,0.994,0.38,,43.48,"90,430",5.0,15.81,32.01,45.86,57.01,62.84,"32,890","66,570","95,380","118,580","130,710",,
45,South Carolina,2,SC,000000,Cross-industry,cross-industry,1235,15-2011,Actuaries,detailed,40,23.5,0.021,0.13,,39.73,"82,640",2.9,27.41,30.97,37.35,45.19,50.25,"57,010","64,410","77,680","94,000","104,520",,
45,South Carolina,2,SC,000000,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,900,4.6,0.444,0.64,,41.11,"85,500",2.4,25.52,30.32,39.25,50.37,60.64,"53,090","63,060","81,640","104,770","126,120",,
45,South Carolina,2,SC,000000,Cross-industry,cross-industry,1235,15-2041,Statisticians,detailed,310,9.7,0.153,0.55,,34.51,"71,780",2.2,21.23,25.06,32.37,41.74,51.20,"44,160","52,130","67,330","86,810","106,490",,
45,South Carolina,2,SC,000000,Cross-industry,cross-industry,1235,15-2098,"Data Scientists and Mathematical Science Occupations, All Other",detailed,110,10.1,0.055,0.13,,34.41,"71,580",13.4,18.33,19.50,27.48,48.58,66.21,"38,130","40,570","57,150","101,040","137,710",,
46,South Dakota,2,SD,000000,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,"8,720",2.1,21.195,0.64,,33.65,"70,000",1.2,18.77,24.66,31.78,41.00,51.41,"39,040","51,290","66,100","85,280","106,930",,
46,South Dakota,2,SD,000000,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,850,7.7,2.066,0.50,,37.87,"78,780",1.3,26.95,31.38,36.92,44.03,51.02,"56,050","65,260","76,790","91,580","106,120",,
46,South Dakota,2,SD,000000,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,440,10.9,1.062,1.07,,45.94,"95,560",2.1,33.48,38.50,45.23,52.33,62.72,"69,630","80,080","94,080","108,840","130,460",,
46,South Dakota,2,SD,000000,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,750,3.3,1.829,1.38,,23.95,"49,810",2.1,16.27,19.12,23.12,28.35,32.77,"33,830","39,770","48,080","58,970","68,150",,
46,South Dakota,2,SD,000000,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,"1,100",2.9,2.682,0.59,,19.32,"40,190",1.5,13.08,15.90,18.52,22.75,27.21,"27,210","33,070","38,520","47,330","56,590",,
46,South Dakota,2,SD,000000,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,490,17.3,1.197,1.05,,54.37,"113,080",2.4,39.00,46.20,55.66,62.80,70.11,"81,110","96,090","115,780","130,630","145,830",,
46,South Dakota,2,SD,000000,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,"1,900",5.7,4.629,1.90,,31.61,"65,750",1.0,22.45,26.27,30.42,36.65,42.75,"46,700","54,640","63,280","76,240","88,930",,
46,South Dakota,2,SD,000000,Cross-industry,cross-industry,1235,15-1245,Database Administrators and Architects,detailed,150,8.3,0.357,0.37,,40.79,"84,840",3.9,25.85,31.29,39.80,48.74,56.99,"53,760","65,090","82,790","101,370","118,530",,
46,South Dakota,2,SD,000000,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,360,11.3,0.882,0.69,,28.00,"58,250",1.9,20.64,23.22,27.26,31.41,37.78,"42,930","48,300","56,710","65,320","78,580",,
46,South Dakota,2,SD,000000,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,"2,050",11.7,4.983,0.47,,37.76,"78,540",2.4,25.78,29.84,36.18,44.35,52.23,"53,630","62,070","75,260","92,250","108,630",,
46,South Dakota,2,SD,000000,Cross-industry,cross-industry,1235,15-1257,Web Developers and Digital Interface Designers,detailed,270,7.0,0.647,0.58,,26.44,"55,000",2.4,16.89,19.99,24.79,31.60,39.19,"35,120","41,580","51,570","65,740","81,510",,
46,South Dakota,2,SD,000000,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,230,1.7,0.570,0.22,,*,*,*,*,*,*,*,*,*,*,*,*,*,,
46,South Dakota,2,SD,000000,Cross-industry,cross-industry,1235,15-2098,"Data Scientists and Mathematical Science Occupations, All Other",detailed,50,29.0,0.131,0.30,,38.17,"79,380",6.3,21.59,28.00,36.75,48.85,57.45,"44,920","58,230","76,440","101,600","119,500",,
47,Tennessee,2,TN,000000,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,"64,130",3.3,22.086,0.67,,36.86,"76,660",0.9,18.33,25.02,34.84,47.08,59.32,"38,120","52,040","72,470","97,920","123,380",,
47,Tennessee,2,TN,000000,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,"9,860",6.4,3.395,0.82,,40.14,"83,500",1.8,22.43,29.80,38.49,49.05,62.01,"46,650","61,970","80,070","102,020","128,980",,
47,Tennessee,2,TN,000000,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,"2,180",12.6,0.750,0.76,,43.77,"91,030",2.6,25.93,30.66,39.23,50.73,71.26,"53,930","63,780","81,600","105,520","148,230",,
47,Tennessee,2,TN,000000,Cross-industry,cross-industry,1235,15-1221,Computer and Information Research Scientists,detailed,270,38.0,0.092,0.42,,51.13,"106,350",4.8,26.44,40.45,55.14,62.32,67.68,"55,000","84,130","114,690","129,610","140,780",,
47,Tennessee,2,TN,000000,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,"3,570",5.9,1.230,0.93,,28.79,"59,880",2.0,16.54,21.77,27.61,34.25,41.55,"34,400","45,270","57,430","71,250","86,410",,
47,Tennessee,2,TN,000000,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,"9,400",4.9,3.237,0.71,,23.55,"48,980",1.3,14.96,17.80,22.24,27.64,34.46,"31,120","37,020","46,250","57,490","71,670",,
47,Tennessee,2,TN,000000,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,"2,320",8.0,0.799,0.70,,43.75,"91,000",1.6,25.08,31.56,41.32,55.01,68.31,"52,160","65,640","85,960","114,420","142,080",,
47,Tennessee,2,TN,000000,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,"4,570",4.2,1.573,0.64,,37.19,"77,350",1.3,22.72,28.20,36.06,45.18,53.67,"47,260","58,650","75,010","93,980","111,640",,
47,Tennessee,2,TN,000000,Cross-industry,cross-industry,1235,15-1245,Database Administrators and Architects,detailed,"2,360",6.7,0.814,0.85,,42.62,"88,640",2.0,20.74,30.45,42.35,55.59,65.17,"43,130","63,340","88,090","115,640","135,550",,
47,Tennessee,2,TN,000000,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,"2,330",13.8,0.802,0.63,,41.79,"86,930",4.5,22.38,28.69,39.79,51.99,64.59,"46,550","59,680","82,760","108,140","134,340",,
47,Tennessee,2,TN,000000,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,"14,860",5.4,5.118,0.48,,43.61,"90,710",1.1,26.12,33.78,42.88,53.06,62.41,"54,340","70,260","89,200","110,360","129,800",,
47,Tennessee,2,TN,000000,Cross-industry,cross-industry,1235,15-1257,Web Developers and Digital Interface Designers,detailed,"2,150",9.3,0.739,0.66,,30.39,"63,210",4.7,12.48,20.07,26.77,38.09,51.41,"25,960","41,750","55,680","79,230","106,940",,
47,Tennessee,2,TN,000000,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,"6,520",7.1,2.244,0.86,,31.90,"66,340",2.7,15.51,21.10,30.21,40.57,51.66,"32,250","43,890","62,840","84,390","107,440",,
47,Tennessee,2,TN,000000,Cross-industry,cross-industry,1235,15-2011,Actuaries,detailed,340,41.7,0.117,0.73,,53.66,"111,610",2.7,28.95,36.47,50.52,67.86,87.50,"60,230","75,850","105,090","141,160","182,000",,
47,Tennessee,2,TN,000000,Cross-industry,cross-industry,1235,15-2021,Mathematicians,detailed,**,**,**,**,,56.82,"118,190",5.1,30.54,40.40,56.44,68.81,89.61,"63,520","84,040","117,400","143,120","186,390",,
47,Tennessee,2,TN,000000,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,"1,370",11.8,0.472,0.68,,30.63,"63,710",4.2,8.64,20.75,28.62,40.96,52.23,"17,960","43,160","59,530","85,190","108,650",,
47,Tennessee,2,TN,000000,Cross-industry,cross-industry,1235,15-2041,Statisticians,detailed,**,**,**,**,,37.73,"78,470",3.0,22.92,28.61,35.80,44.82,55.71,"47,670","59,510","74,450","93,220","115,880",,
47,Tennessee,2,TN,000000,Cross-industry,cross-industry,1235,15-2098,"Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,280",31.8,0.440,1.03,,42.52,"88,450",5.4,25.26,29.52,37.86,52.23,65.32,"52,550","61,410","78,750","108,640","135,860",,
48,Texas,2,TX,000000,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,"396,060",1.4,32.726,0.99,,45.04,"93,690",0.7,21.42,30.48,43.33,57.69,71.54,"44,540","63,410","90,130","119,990","148,800",,
48,Texas,2,TX,000000,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,"54,770",3.5,4.525,1.10,,50.33,"104,690",1.5,27.95,35.66,46.75,61.01,77.94,"58,140","74,160","97,240","126,890","162,110",,
48,Texas,2,TX,000000,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,"13,410",5.1,1.108,1.12,,54.52,"113,400",1.1,32.53,41.05,53.21,66.48,79.36,"67,660","85,380","110,680","138,280","165,070",,
48,Texas,2,TX,000000,Cross-industry,cross-industry,1235,15-1221,Computer and Information Research Scientists,detailed,"1,270",15.6,0.105,0.48,,60.72,"126,290",2.4,38.20,48.43,59.51,73.04,86.12,"79,460","100,740","123,770","151,930","179,120",,
48,Texas,2,TX,000000,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,"17,570",7.1,1.452,1.10,,37.00,"76,950",2.9,20.23,25.18,34.11,47.00,59.57,"42,080","52,380","70,950","97,750","123,910",,
48,Texas,2,TX,000000,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,"61,590",2.5,5.089,1.12,,24.35,"50,650",0.8,13.95,17.77,22.82,29.56,37.26,"29,020","36,960","47,460","61,480","77,490",,
48,Texas,2,TX,000000,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,"15,360",6.3,1.269,1.11,,58.61,"121,910",2.7,33.00,43.99,58.03,71.38,81.81,"68,640","91,500","120,700","148,470","170,170",,
48,Texas,2,TX,000000,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,"34,410",3.1,2.843,1.16,,41.75,"86,840",0.7,26.21,31.80,39.72,49.72,61.45,"54,510","66,140","82,610","103,410","127,820",,
48,Texas,2,TX,000000,Cross-industry,cross-industry,1235,15-1245,Database Administrators and Architects,detailed,"12,020",4.0,0.993,1.03,,51.10,"106,280",1.7,29.63,39.32,50.17,61.54,74.30,"61,620","81,780","104,360","128,010","154,540",,
48,Texas,2,TX,000000,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,"18,070",5.4,1.493,1.17,,49.35,"102,650",6.7,27.34,34.03,44.15,57.43,70.89,"56,870","70,790","91,830","119,460","147,450",,
48,Texas,2,TX,000000,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,"113,140",2.7,9.348,0.88,,52.68,"109,570",0.6,32.52,41.15,52.00,63.62,77.02,"67,640","85,600","108,150","132,330","160,190",,
48,Texas,2,TX,000000,Cross-industry,cross-industry,1235,15-1257,Web Developers and Digital Interface Designers,detailed,"9,830",6.6,0.812,0.72,,36.77,"76,480",1.4,20.07,26.29,34.71,46.22,58.77,"41,750","54,680","72,190","96,130","122,240",,
48,Texas,2,TX,000000,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,"27,990",4.7,2.313,0.89,,43.19,"89,840",1.2,21.94,30.96,43.15,54.98,64.69,"45,630","64,390","89,750","114,350","134,550",,
48,Texas,2,TX,000000,Cross-industry,cross-industry,1235,15-2011,Actuaries,detailed,"1,380",16.0,0.114,0.71,,57.29,"119,170",3.6,34.63,40.89,51.16,70.17,91.40,"72,030","85,050","106,410","145,960","190,110",,
48,Texas,2,TX,000000,Cross-industry,cross-industry,1235,15-2021,Mathematicians,detailed,130,4.8,0.011,0.60,,32.15,"66,860",5.2,19.97,24.65,29.85,38.75,50.16,"41,550","51,270","62,090","80,600","104,330",,
48,Texas,2,TX,000000,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,"8,880",4.7,0.734,1.06,,41.87,"87,090",1.1,22.49,30.06,40.87,51.20,63.27,"46,770","62,520","85,010","106,500","131,600",,
